asset,buy_timestamp,sell_timestamp,quantity,entry_price,exit_price,profit_loss
NFLX,2025-03-01 09:30:00,2025-03-01 09:37:40,98.0,1754.2560657339843,3352.093626835334,42.101405
NFLX,2025-03-01 09:30:20,2025-03-01 09:39:40,159.0,666.0183734013029,691.6828780493377,-328.365121
NFLX,2025-03-01 09:32:00,2025-03-01 09:39:40,131.0,396.9754621379618,2535.15581201756,-221.550458
NFLX,2025-03-01 09:33:00,2025-03-01 09:40:00,63.0,2536.847036885663,665.6542615693857,-22.939045
NFLX,2025-03-01 09:33:00,2025-03-01 09:42:40,196.0,693.7480674913985,459.6148346342783,18.767547
NFLX,2025-03-01 09:33:30,2025-03-01 09:49:00,48.0,3351.664020660596,1505.2852894046048,26.191958
NFLX,2025-03-01 09:33:40,2025-03-01 09:49:50,113.0,1890.7358953177472,990.2168345266816,-66.876281
NFLX,2025-03-01 09:35:00,2025-03-01 09:51:40,112.0,459.5190818451351,3121.811130986572,-12.873977
NFLX,2025-03-01 09:36:00,2025-03-01 09:52:40,61.0,2491.9349708564605,300.2016388967193,323.266649
NFLX,2025-03-01 09:36:30,2025-03-01 09:53:20,4.0,1870.9794929907275,1756.0972839206006,7.364873
NFLX,2025-03-01 09:37:00,2025-03-01 09:53:20,180.0,56.08297773407398,2939.446226178125,249.394006
NFLX,2025-03-01 09:37:10,2025-03-01 09:53:30,145.0,1189.387768359012,1870.5256263268964,-65.810666
NFLX,2025-03-01 09:40:00,2025-03-01 09:54:40,48.0,818.6836062809838,2029.4649692193696,23.497906
NFLX,2025-03-01 09:42:30,2025-03-01 09:54:50,78.0,346.8685479881321,1594.7898885605173,75.973565
NFLX,2025-03-01 09:43:00,2025-03-01 09:55:30,91.0,1593.8158684953166,349.9582967310659,281.167136
NFLX,2025-03-01 09:44:20,2025-03-01 09:57:50,135.0,3121.926077205628,551.0879545093833,-37.037898
NFLX,2025-03-01 09:45:00,2025-03-01 09:57:50,185.0,990.8086600236684,2944.967714098708,-67.184614
NFLX,2025-03-01 09:45:30,2025-03-01 09:58:30,107.0,1504.7396236213158,2489.7716897913165,-231.471074
NFLX,2025-03-01 09:46:10,2025-03-01 10:00:20,69.0,966.726348395071,817.2890424226705,-96.224906
NFLX,2025-03-01 09:46:40,2025-03-01 10:01:20,159.0,2803.289909378397,1892.5302258776185,285.298559
NFLX,2025-03-01 09:47:20,2025-03-01 10:04:30,62.0,2938.060703922225,55.99434692522233,-5.49511
NFLX,2025-03-01 09:48:00,2025-03-01 10:05:50,92.0,294.9021856306303,3003.037444824537,-146.758982
NFLX,2025-03-01 09:48:10,2025-03-01 10:06:50,77.0,1402.1365748575429,737.4236173484938,-233.31932
NFLX,2025-03-01 09:49:00,2025-03-01 10:07:10,9.0,2028.9754295120404,2800.554646487132,-24.617366
NFLX,2025-03-01 09:49:40,2025-03-01 10:09:20,64.0,740.4537383826089,474.8468386766699,326.087831
NFLX,2025-03-01 09:50:10,2025-03-01 10:11:30,67.0,2370.3530389063685,1952.0027601019608,-75.276378
NFLX,2025-03-01 09:53:00,2025-03-01 10:11:40,10.0,2945.330874175157,1099.0792822765875,-6.682608
NFLX,2025-03-01 09:53:10,2025-03-01 10:12:50,146.0,2832.913836325277,969.5543910050642,412.894221
NFLX,2025-03-01 09:53:50,2025-03-01 10:13:30,65.0,2722.570932153756,2831.544252858108,-89.022925
NFLX,2025-03-01 09:54:00,2025-03-01 10:14:40,63.0,3106.9604583744663,405.36720311564665,-24.178034
NFLX,2025-03-01 09:55:20,2025-03-01 10:16:00,22.0,551.3623093075408,3403.63339736264,-3.394601
NFLX,2025-03-01 09:56:00,2025-03-01 10:16:30,65.0,2037.856998985337,1945.7648168276835,17.034833
NFLX,2025-03-01 09:56:30,2025-03-01 10:17:20,59.0,469.7517163150241,3104.25807607924,-159.440555
NFLX,2025-03-01 09:56:50,2025-03-01 10:17:20,128.0,1447.218497528479,2665.511380369752,209.854243
NFLX,2025-03-01 10:00:00,2025-03-01 10:18:50,119.0,1953.1262881258856,1075.1190132432291,292.657491
NFLX,2025-03-01 10:00:50,2025-03-01 10:19:40,43.0,405.7509814346786,1139.8717670440749,-26.681799
NFLX,2025-03-01 10:01:00,2025-03-01 10:20:00,93.0,2541.515653348172,2036.6869535708404,-108.814224
NFLX,2025-03-01 10:01:30,2025-03-01 10:20:10,127.0,1844.8391245827977,2518.352870837168,272.385323
NFLX,2025-03-01 10:01:40,2025-03-01 10:20:30,2.0,1945.502742480606,3062.3189662488694,0.07821
NFLX,2025-03-01 10:02:20,2025-03-01 10:20:50,67.0,3004.6326511510333,1845.774414823568,62.664446
NFLX,2025-03-01 10:03:00,2025-03-01 10:22:30,98.0,3330.486145525113,1824.525874938938,283.431382
NFLX,2025-03-01 10:05:00,2025-03-01 10:24:30,149.0,1099.7475430956626,1190.0520362495763,98.975916
NFLX,2025-03-01 10:09:00,2025-03-01 10:24:30,155.0,2020.2695010025764,2019.4847258427749,-121.64015
NFLX,2025-03-01 10:10:00,2025-03-01 10:24:50,38.0,3403.787697395213,396.99371834948977,0.693736
NFLX,2025-03-01 10:11:20,2025-03-01 10:25:00,196.0,1075.495494147989,3330.4820238580483,-0.807847
NFLX,2025-03-01 10:11:30,2025-03-01 10:26:10,63.0,1821.6337179840789,2241.004456267709,-18.207019
NFLX,2025-03-01 10:12:00,2025-03-01 10:26:40,117.0,2516.2081045153336,3080.251200611735,50.517236
NFLX,2025-03-01 10:13:20,2025-03-01 10:27:00,66.0,1072.6597065948165,1402.1208497157452,-1.037859
NFLX,2025-03-01 10:14:20,2025-03-01 10:28:10,137.0,3142.748410964449,2562.1774018619867,-361.883933
NFLX,2025-03-01 10:15:10,2025-03-01 10:29:40,185.0,2663.8718940924086,2015.549027434496,-66.457459
NFLX,2025-03-01 10:16:00,2025-03-01 10:32:00,88.0,2564.8188904272283,1911.8690406685253,-24.091847
NFLX,2025-03-01 10:16:20,2025-03-01 10:33:00,43.0,3062.279861402132,2214.589850418896,18.451828
NFLX,2025-03-01 10:17:00,2025-03-01 10:33:10,61.0,1140.4922740074671,1272.893322264058,24.746751
NFLX,2025-03-01 10:19:00,2025-03-01 10:33:20,100.0,265.7291480970316,3356.513810031653,-7.320898
NFLX,2025-03-01 10:19:50,2025-03-01 10:33:50,114.0,490.5525575719004,2792.536507110367,486.134646
NFLX,2025-03-01 10:20:00,2025-03-01 10:33:50,80.0,2774.1187868607176,1185.3658400567524,1.276944
NFLX,2025-03-01 10:21:00,2025-03-01 10:34:10,11.0,1270.2472168780394,900.9708679527254,-29.928404
