asset,buy_timestamp,sell_timestamp,quantity,entry_price,exit_price,profit_loss
TSLA,2025-03-01 09:30:50,2025-03-01 09:33:00,190.0,1028.9348738408362,2984.305760704125,-156.145125
TSLA,2025-03-01 09:31:10,2025-03-01 09:35:00,47.0,2985.1275771496257,1318.6338560486963,-176.22832
TSLA,2025-03-01 09:32:00,2025-03-01 09:38:30,91.0,1322.383394770195,1030.3130649194843,125.415388
TSLA,2025-03-01 09:32:40,2025-03-01 09:44:00,147.0,723.2046520763167,3479.507633567413,-121.437149
TSLA,2025-03-01 09:33:20,2025-03-01 09:45:20,32.0,3111.787733296262,3110.9978827998216,-25.275216
TSLA,2025-03-01 09:34:00,2025-03-01 09:46:20,38.0,915.8562134054976,723.6587509213642,17.255756
TSLA,2025-03-01 09:38:30,2025-03-01 09:46:50,140.0,3055.410752676578,2713.572012945717,251.498975
TSLA,2025-03-01 09:38:50,2025-03-01 09:46:50,148.0,2070.703962858935,595.6123614610624,-94.536424
TSLA,2025-03-01 09:39:00,2025-03-01 09:47:00,105.0,2640.364754717853,2510.3022771566943,-5.91293
TSLA,2025-03-01 09:39:30,2025-03-01 09:48:30,165.0,596.2511210816532,2938.154981818936,49.149775
TSLA,2025-03-01 09:40:30,2025-03-01 09:48:40,158.0,1966.9008581309552,1966.889962891956,-1.721448
TSLA,2025-03-01 09:41:00,2025-03-01 09:49:00,1.0,3480.3337366239334,915.0316449005636,-0.824569
TSLA,2025-03-01 09:41:30,2025-03-01 09:50:30,59.0,2510.3585907739225,503.457473613753,-114.362523
TSLA,2025-03-01 09:41:50,2025-03-01 09:50:50,186.0,2617.744823981416,3079.394819747176,335.724861
TSLA,2025-03-01 09:42:00,2025-03-01 09:51:50,16.0,3350.201516036212,3057.5475172134093,34.188233
TSLA,2025-03-01 09:42:00,2025-03-01 09:52:10,92.0,629.0187487085916,2069.5023590934265,-110.547546
TSLA,2025-03-01 09:42:40,2025-03-01 09:52:50,1.0,2745.1809683211823,810.5236633942858,0.017352
TSLA,2025-03-01 09:42:50,2025-03-01 09:53:20,103.0,810.5063113917519,630.7122268386714,174.428247
TSLA,2025-03-01 09:43:50,2025-03-01 09:54:00,134.0,2711.775591698745,960.9736394097564,121.421779
TSLA,2025-03-01 09:44:00,2025-03-01 09:56:20,62.0,3077.5898473774573,2641.3754750795647,62.664662
TSLA,2025-03-01 09:45:00,2025-03-01 09:57:50,181.0,1161.3558927162617,3348.979827610177,-221.125605
TSLA,2025-03-01 09:45:00,2025-03-01 10:00:00,67.0,505.3958214657692,2617.8604728535734,7.748474
TSLA,2025-03-01 09:45:10,2025-03-01 10:02:00,129.0,960.0675067331013,526.4556817451044,401.814555
TSLA,2025-03-01 09:46:00,2025-03-01 10:02:20,92.0,2937.857104394736,724.0883743565149,350.318288
TSLA,2025-03-01 09:50:50,2025-03-01 10:02:20,146.0,3424.852910141592,1143.0186735556858,58.753406
TSLA,2025-03-01 09:51:00,2025-03-01 10:04:20,142.0,1142.6162529687097,660.2790899297926,-93.748289
TSLA,2025-03-01 09:53:40,2025-03-01 10:04:30,177.0,93.77900267153512,1163.9677755160128,462.303256
TSLA,2025-03-01 09:54:20,2025-03-01 10:04:40,67.0,2816.8106067409167,1407.0803077647192,112.25052
TSLA,2025-03-01 09:54:40,2025-03-01 10:05:50,29.0,660.9392891484516,3081.661336365068,-24.953707
TSLA,2025-03-01 09:54:50,2025-03-01 10:09:30,20.0,720.2805668728308,553.208650463365,44.566626
TSLA,2025-03-01 09:56:10,2025-03-01 10:10:30,140.0,523.3408402372063,3428.0669859483733,449.970613
TSLA,2025-03-01 09:57:00,2025-03-01 10:14:00,188.0,580.5344979733109,93.26495451833225,-96.641053
TSLA,2025-03-01 09:58:20,2025-03-01 10:14:20,182.0,2536.80790468392,1153.998898692395,-344.040056
TSLA,2025-03-01 09:58:50,2025-03-01 10:15:20,132.0,2558.8584099018867,395.4662515721403,231.705043
TSLA,2025-03-01 09:59:50,2025-03-01 10:15:20,55.0,1405.4049268641695,342.66495933792066,215.110885
TSLA,2025-03-01 10:01:20,2025-03-01 10:16:40,48.0,3082.521809011126,2535.701775142929,-53.094218
TSLA,2025-03-01 10:02:10,2025-03-01 10:17:00,66.0,1757.6973532264117,775.7151252049727,151.57942
TSLA,2025-03-01 10:02:30,2025-03-01 10:18:40,27.0,1438.5696309076843,1078.4690249911584,130.423755
TSLA,2025-03-01 10:03:00,2025-03-01 10:19:40,196.0,550.9803191656134,833.2405843554998,-496.430038
TSLA,2025-03-01 10:04:00,2025-03-01 10:20:00,144.0,1057.0673877642862,578.4642987273588,-298.108691
TSLA,2025-03-01 10:04:40,2025-03-01 10:20:10,128.0,1566.2184306235058,2364.8551252840466,-19.395402
TSLA,2025-03-01 10:06:20,2025-03-01 10:20:20,107.0,338.7538523454085,2812.219661157156,-491.231177
TSLA,2025-03-01 10:07:20,2025-03-01 10:22:40,160.0,2202.4813280376043,2509.6797735610644,-320.966142
TSLA,2025-03-01 10:07:40,2025-03-01 10:23:10,163.0,3279.774916660294,1484.1583241824574,334.439631
TSLA,2025-03-01 10:09:00,2025-03-01 10:25:30,86.0,1155.8892286706966,387.3033878336717,11.614059
TSLA,2025-03-01 10:09:20,2025-03-01 10:25:50,151.0,773.4184673189995,3378.9877938900354,-38.581616
TSLA,2025-03-01 10:10:50,2025-03-01 10:27:00,163.0,393.71091033546793,410.8310014991041,323.916192
TSLA,2025-03-01 10:11:00,2025-03-01 10:28:30,126.0,2365.006651863399,3259.9906101401857,83.895486
TSLA,2025-03-01 10:11:40,2025-03-01 10:28:30,94.0,2258.388573521012,3399.5487551427286,92.386224
TSLA,2025-03-01 10:11:50,2025-03-01 10:28:50,152.0,3272.993996357219,1888.865485406391,524.692268
TSLA,2025-03-01 10:13:00,2025-03-01 10:29:20,145.0,1073.6385155626608,1940.8913036986407,-452.655686
TSLA,2025-03-01 10:14:00,2025-03-01 10:29:50,19.0,888.735804508494,2254.549699304429,-72.93861
TSLA,2025-03-01 10:14:00,2025-03-01 10:30:20,16.0,835.7733906718445,3381.4854071134782,-25.67648
TSLA,2025-03-01 10:16:00,2025-03-01 10:30:20,63.0,2511.6858119476246,1566.39221606486,10.948483
TSLA,2025-03-01 10:16:00,2025-03-01 10:30:20,32.0,1885.4135625914207,3282.2866725169984,80.376187
TSLA,2025-03-01 10:16:30,2025-03-01 10:31:10,101.0,408.8437855961739,891.0153253481491,230.231605
TSLA,2025-03-01 10:16:50,2025-03-01 10:31:30,74.0,3222.274448340664,1056.695265966882,-27.537013
TSLA,2025-03-01 10:17:10,2025-03-01 10:32:20,36.0,641.6229838855961,1467.2189384795483,-166.528261
TSLA,2025-03-01 10:17:20,2025-03-01 10:32:50,117.0,1482.106547305095,2455.274551474092,237.894713
TSLA,2025-03-01 10:18:30,2025-03-01 10:33:20,58.0,1315.9299217041446,455.8787188368201,-103.718492
TSLA,2025-03-01 10:21:00,2025-03-01 10:34:10,158.0,3379.2433012829592,638.2775953117198,-528.571395
TSLA,2025-03-01 10:21:10,2025-03-01 10:34:10,132.0,3259.32477295175,1499.26889412283,-592.871566
TSLA,2025-03-01 10:21:20,2025-03-01 10:36:10,108.0,387.16834063127385,3273.391911297271,42.974814
TSLA,2025-03-01 10:22:20,2025-03-01 10:36:40,93.0,1944.01306705268,2064.7020803711434,263.255449
TSLA,2025-03-01 10:24:00,2025-03-01 10:37:10,65.0,457.66696869436686,3224.008243183764,112.696665
TSLA,2025-03-01 10:25:30,2025-03-01 10:39:20,141.0,3398.56592296831,2822.701204462189,93.20458
TSLA,2025-03-01 10:26:10,2025-03-01 10:39:30,154.0,2822.040179069574,1935.933690625096,-257.996487
TSLA,2025-03-01 10:26:30,2025-03-01 10:41:40,14.0,3436.0589068274726,1315.4616594312822,-6.555672
TSLA,2025-03-01 10:27:20,2025-03-01 10:42:30,113.0,3383.090187142544,1834.869680650299,83.281967
TSLA,2025-03-01 10:27:50,2025-03-01 10:44:10,162.0,1503.7603453812535,2007.663972947388,334.192331
TSLA,2025-03-01 10:30:20,2025-03-01 10:46:10,98.0,1471.8447235052615,2200.9843970875136,-146.699233
TSLA,2025-03-01 10:30:30,2025-03-01 10:47:40,80.0,2453.2412633313384,532.3793266201427,172.739804
TSLA,2025-03-01 10:32:20,2025-03-01 10:51:00,1.0,2009.4066666476128,1646.2039872753203,2.790725
TSLA,2025-03-01 10:35:00,2025-03-01 10:52:40,14.0,2061.8713766213723,2553.4522760949435,9.190087
TSLA,2025-03-01 10:35:00,2025-03-01 10:53:00,60.0,1937.608992490292,2010.08641736791,40.785043
TSLA,2025-03-01 10:36:10,2025-03-01 10:56:00,126.0,2176.802772863224,298.1257723464253,88.655223
