asset,buy_timestamp,sell_timestamp,quantity,entry_price,exit_price,profit_loss
AAPL,2025-03-01 09:30:30,2025-03-01 09:35:40,71.0,1063.4480692912311,970.6604252724264,248.800381
AAPL,2025-03-01 09:34:00,2025-03-01 09:39:10,29.0,967.156194549034,1066.9905020109193,-27.709552
AAPL,2025-03-01 09:34:40,2025-03-01 09:41:30,141.0,1820.4822099523224,1159.8745090826744,166.672884
AAPL,2025-03-01 09:36:00,2025-03-01 09:44:00,101.0,2711.3425278403706,3006.6472577795903,39.363448
AAPL,2025-03-01 09:36:10,2025-03-01 09:45:30,3.0,1158.692431889675,1817.5059997567123,-8.928631
AAPL,2025-03-01 09:37:20,2025-03-01 09:46:30,156.0,1484.2359596026208,3363.0966469978725,-579.405113
AAPL,2025-03-01 09:37:40,2025-03-01 09:46:50,25.0,3059.842393296753,1072.0553180313468,-121.256831
AAPL,2025-03-01 09:38:00,2025-03-01 09:48:40,150.0,3289.01006309034,1484.7763807141632,81.063167
AAPL,2025-03-01 09:38:10,2025-03-01 09:54:00,6.0,1067.946003812661,719.1589798412932,-5.335498
AAPL,2025-03-01 09:39:00,2025-03-01 09:54:10,127.0,1182.8166978862394,813.5601173646223,142.197663
AAPL,2025-03-01 09:39:10,2025-03-01 09:55:10,181.0,3366.8107823371115,3062.0456522487666,398.78987
AAPL,2025-03-01 09:39:40,2025-03-01 09:55:40,35.0,624.9537313016212,407.3515965814789,-11.926454
AAPL,2025-03-01 09:42:10,2025-03-01 09:56:20,180.0,3006.2575206720408,1504.2276388287553,187.101839
AAPL,2025-03-01 09:43:00,2025-03-01 09:56:50,25.0,1076.9055912598328,225.3194687589325,-1.330569
AAPL,2025-03-01 09:43:10,2025-03-01 10:01:00,84.0,2643.637196996187,801.5416592533949,211.10077
AAPL,2025-03-01 09:44:00,2025-03-01 10:01:40,13.0,475.56907505332936,2563.113730625793,-65.530849
AAPL,2025-03-01 09:45:20,2025-03-01 10:01:50,91.0,978.2815228005,2437.5559678774825,129.58468
AAPL,2025-03-01 09:45:40,2025-03-01 10:03:00,43.0,799.0285548521307,3204.1890592864866,-121.767633
