asset,buy_timestamp,sell_timestamp,quantity,entry_price,exit_price,profit_loss
GOOG,2025-03-01 09:31:00,2025-03-01 09:33:30,162.0,2158.3234106238,449.6078188186844,323.945966
GOOG,2025-03-01 09:31:20,2025-03-01 09:36:40,114.0,447.60815236023416,3004.378752825819,-15.072462
GOOG,2025-03-01 09:32:50,2025-03-01 09:37:40,103.0,3004.510967403125,3444.4673605288813,-323.664269
GOOG,2025-03-01 09:34:30,2025-03-01 09:38:40,108.0,2670.204515688804,2159.140293583944,88.22336
GOOG,2025-03-01 09:35:30,2025-03-01 09:44:10,105.0,3447.609732068359,2081.523033535317,86.284189
GOOG,2025-03-01 09:35:40,2025-03-01 09:47:10,162.0,1837.156190697116,830.4739649413476,26.648271
GOOG,2025-03-01 09:36:00,2025-03-01 09:48:20,79.0,675.6514150274667,79.42826973351785,-150.21462
GOOG,2025-03-01 09:37:50,2025-03-01 09:49:00,114.0,2080.7012793579206,2668.461940874869,-198.653529
GOOG,2025-03-01 09:40:00,2025-03-01 09:51:40,160.0,830.3094694404364,3388.290383240138,-129.998475
GOOG,2025-03-01 09:41:00,2025-03-01 09:52:00,185.0,2314.489157539023,1726.1838221459836,-403.773291
GOOG,2025-03-01 09:41:40,2025-03-01 09:52:30,60.0,1728.3663804753608,1837.0284831151675,-7.662455
GOOG,2025-03-01 09:43:30,2025-03-01 09:56:50,15.0,81.32972061740651,2314.6094831439973,1.804884
GOOG,2025-03-01 09:44:00,2025-03-01 09:57:40,116.0,2997.3973948063026,1787.5719891777442,60.480332
GOOG,2025-03-01 09:44:10,2025-03-01 09:59:20,89.0,1787.050607001398,259.4625320915305,-143.11708
GOOG,2025-03-01 09:46:00,2025-03-01 10:00:10,44.0,1191.05004530258,2054.0027696042976,29.414776
GOOG,2025-03-01 09:48:00,2025-03-01 10:00:40,175.0,3389.102873710281,1190.518837602141,-92.961348
GOOG,2025-03-01 09:48:30,2025-03-01 10:00:40,154.0,1023.2490300330484,1340.2149487818965,-235.806576
GOOG,2025-03-01 09:48:40,2025-03-01 10:00:50,75.0,2667.6725483915857,3441.892119515454,34.962022
GOOG,2025-03-01 09:49:30,2025-03-01 10:01:40,168.0,3441.425959227005,836.0205541943933,320.522197
GOOG,2025-03-01 09:50:00,2025-03-01 10:03:20,162.0,1937.287441936936,2279.5153892297208,575.100758
GOOG,2025-03-01 09:50:00,2025-03-01 10:03:20,72.0,261.0705891685026,3199.972766738854,-204.885478
GOOG,2025-03-01 09:51:00,2025-03-01 10:06:20,199.0,1341.7461603129238,3494.52222447122,-261.757391
GOOG,2025-03-01 09:52:00,2025-03-01 10:06:40,82.0,1196.490146132276,2911.986314025649,-128.838299
GOOG,2025-03-01 09:52:10,2025-03-01 10:06:50,144.0,3495.837588246696,674.8303304316361,-118.236182
GOOG,2025-03-01 09:54:00,2025-03-01 10:07:00,116.0,81.52937924213401,2665.3276315318744,-272.010356
GOOG,2025-03-01 09:54:30,2025-03-01 10:09:50,165.0,2053.334251978009,1199.8824719889433,559.733766
GOOG,2025-03-01 09:55:10,2025-03-01 10:10:10,113.0,2814.5360164540966,744.2465154483043,284.250292
GOOG,2025-03-01 09:55:40,2025-03-01 10:10:20,143.0,3202.8183983835897,2013.942013732305,-199.427168
GOOG,2025-03-01 09:57:40,2025-03-01 10:10:50,35.0,2127.125494036677,601.4723471103352,42.44064
GOOG,2025-03-01 09:58:00,2025-03-01 10:12:20,51.0,2913.5575127930115,433.492829708024,18.3708
GOOG,2025-03-01 09:59:00,2025-03-01 10:13:00,40.0,834.1126839760667,1110.8659302976985,117.168855
GOOG,2025-03-01 10:00:20,2025-03-01 10:13:50,122.0,2347.40364518041,2196.0491592382373,34.689294
GOOG,2025-03-01 10:00:30,2025-03-01 10:14:10,19.0,2275.9653845524704,979.1994333947468,-29.105156
GOOG,2025-03-01 10:01:00,2025-03-01 10:16:20,193.0,809.0578836007606,1354.3138809292782,-407.943812
GOOG,2025-03-01 10:03:20,2025-03-01 10:17:50,40.0,600.2597573899772,3265.3925771186123,-132.189778
GOOG,2025-03-01 10:03:30,2025-03-01 10:17:50,103.0,2015.3366093155869,2125.7938045702726,-137.164015
GOOG,2025-03-01 10:03:50,2025-03-01 10:19:20,100.0,3349.8159888619107,2812.0572130457927,-247.880341
GOOG,2025-03-01 10:04:00,2025-03-01 10:20:00,189.0,741.7310261343895,2688.01149765994,-7.602917
GOOG,2025-03-01 10:04:50,2025-03-01 10:20:30,29.0,54.41820509840792,1022.8167437242251,-12.536303
GOOG,2025-03-01 10:05:50,2025-03-01 10:21:10,125.0,1350.9378720719624,3346.6025708836264,-401.677247
GOOG,2025-03-01 10:07:00,2025-03-01 10:21:10,176.0,433.1326179508832,638.4406996236515,270.354628
GOOG,2025-03-01 10:07:00,2025-03-01 10:22:40,133.0,1240.3950668136172,1539.0843376843586,-202.070126
GOOG,2025-03-01 10:07:30,2025-03-01 10:24:20,71.0,2972.5916874644963,291.81145967863966,-72.021783
GOOG,2025-03-01 10:08:00,2025-03-01 10:24:50,132.0,980.7312836922372,2611.014278192582,-5.59412
GOOG,2025-03-01 10:08:00,2025-03-01 10:25:30,76.0,2688.0517247314265,2563.921910252369,12.63623
GOOG,2025-03-01 10:08:30,2025-03-01 10:25:40,117.0,2195.764820763089,82.93328805664123,164.257331
GOOG,2025-03-01 10:08:50,2025-03-01 10:26:20,186.0,2723.9171616209987,1016.7779389207255,328.061945
GOOG,2025-03-01 10:10:00,2025-03-01 10:26:20,157.0,1107.9367089287316,664.225146086672,564.618301
GOOG,2025-03-01 10:10:10,2025-03-01 10:27:10,109.0,3381.230245044586,2720.286747277464,-395.715163
GOOG,2025-03-01 10:11:00,2025-03-01 10:27:20,135.0,1356.4275794377163,56.20379300513747,241.054367
GOOG,2025-03-01 10:12:00,2025-03-01 10:27:40,33.0,2563.7556440627977,1315.73725842905,41.345903
GOOG,2025-03-01 10:12:10,2025-03-01 10:27:40,18.0,3268.6973215614075,1565.7287760351635,-12.765226
GOOG,2025-03-01 10:12:20,2025-03-01 10:28:10,142.0,2611.056657891146,2618.9077264016632,117.304054
GOOG,2025-03-01 10:13:00,2025-03-01 10:29:00,116.0,1314.4843522634403,1813.312957851561,-46.929338
GOOG,2025-03-01 10:14:00,2025-03-01 10:30:20,116.0,636.9045937800277,3319.7786105407863,-36.315725
GOOG,2025-03-01 10:14:00,2025-03-01 10:30:40,124.0,2618.0816415133763,965.9307382034962,156.579686
GOOG,2025-03-01 10:14:10,2025-03-01 10:32:20,139.0,1371.7788332946704,3370.6322878451065,-229.289949
GOOG,2025-03-01 10:15:00,2025-03-01 10:33:40,32.0,2840.2216568062386,1351.5084764024305,18.259339
GOOG,2025-03-01 10:15:00,2025-03-01 10:34:20,108.0,1540.60366193645,2972.1165800984013,-51.311596
GOOG,2025-03-01 10:15:30,2025-03-01 10:35:30,15.0,1015.0141650234686,1888.5473998300256,-38.933362
GOOG,2025-03-01 10:16:40,2025-03-01 10:35:40,72.0,3320.091677136021,1486.3485694078563,191.411235
GOOG,2025-03-01 10:17:50,2025-03-01 10:35:50,35.0,2122.760875879242,3084.226854753211,-131.884834
GOOG,2025-03-01 10:18:00,2025-03-01 10:39:40,33.0,1852.223117879178,736.3225718735487,41.692905
GOOG,2025-03-01 10:18:10,2025-03-01 10:40:00,127.0,1566.4379552467303,809.3637085950754,38.839774
GOOG,2025-03-01 10:18:20,2025-03-01 10:40:10,50.0,2879.950907320669,805.5998476795933,-16.652779
GOOG,2025-03-01 10:21:00,2025-03-01 10:42:10,135.0,292.82585098369503,1934.2552177364853,-409.350267
GOOG,2025-03-01 10:21:50,2025-03-01 10:42:20,26.0,660.6288511767915,2820.936538056232,9.189734
GOOG,2025-03-01 10:22:50,2025-03-01 10:44:20,2.0,1891.1429573036944,2040.812040891796,3.412694
GOOG,2025-03-01 10:23:00,2025-03-01 10:46:20,152.0,1813.717521108076,336.31554546001905,294.034218
GOOG,2025-03-01 10:23:50,2025-03-01 10:46:20,95.0,964.6679988001326,2162.7547521055303,-198.320857
GOOG,2025-03-01 10:24:50,2025-03-01 10:46:30,46.0,998.2185302949824,3286.21671849868,19.254509
GOOG,2025-03-01 10:25:00,2025-03-01 10:47:30,92.0,1483.6900800380067,1157.1803163264467,178.589097
GOOG,2025-03-01 10:25:10,2025-03-01 10:48:50,109.0,805.932903264228,2831.396684054237,10.324672
GOOG,2025-03-01 10:26:40,2025-03-01 10:50:30,22.0,1155.2391304841865,1466.9376427798322,25.701267
GOOG,2025-03-01 10:27:00,2025-03-01 10:50:30,140.0,3332.3019613975343,2879.1419505973126,-113.253941
GOOG,2025-03-01 10:29:00,2025-03-01 10:51:30,198.0,3087.9949928775195,3285.1951000469835,-91.699584
GOOG,2025-03-01 10:30:00,2025-03-01 10:52:40,86.0,3372.281855825187,2999.4028939595205,-96.626495
GOOG,2025-03-01 10:30:00,2025-03-01 10:53:00,99.0,3285.658229259881,1396.9291059426191,26.092431
GOOG,2025-03-01 10:31:00,2025-03-01 10:53:10,110.0,2820.5830867502555,221.90591748632536,-315.722154
GOOG,2025-03-01 10:31:30,2025-03-01 10:53:30,186.0,2039.1056936581188,2564.732566734,-365.981802
GOOG,2025-03-01 10:33:00,2025-03-01 10:53:40,80.0,519.8140284086352,2544.771293887815,-64.206668
GOOG,2025-03-01 10:33:00,2025-03-01 10:54:40,117.0,735.0591505063909,520.5997752607695,91.932382
GOOG,2025-03-01 10:34:30,2025-03-01 10:54:50,153.0,276.4851197236866,512.0557460242117,-475.228407
GOOG,2025-03-01 10:37:00,2025-03-01 10:55:20,144.0,483.2872422720279,1071.896150120423,-393.423704
GOOG,2025-03-01 10:38:00,2025-03-01 10:57:00,89.0,530.7036427388654,2827.962422816333,-192.391875
GOOG,2025-03-01 10:38:40,2025-03-01 10:57:30,172.0,3285.798142222134,2123.2941710220216,91.726765
GOOG,2025-03-01 10:39:00,2025-03-01 10:57:50,87.0,468.95491927284905,3329.593577483389,-235.629401
GOOG,2025-03-01 10:39:20,2025-03-01 10:59:00,157.0,3151.098141918533,503.2106715796281,-81.895177
GOOG,2025-03-01 10:40:00,2025-03-01 10:59:30,188.0,919.475353265747,975.4204225617073,59.069737
GOOG,2025-03-01 10:42:00,2025-03-01 11:00:00,126.0,557.1516648175682,484.3447759875149,133.249248
GOOG,2025-03-01 10:42:30,2025-03-01 11:00:00,163.0,1465.7694033763412,2752.051403706678,-338.086744
GOOG,2025-03-01 10:43:00,2025-03-01 11:02:40,49.0,2164.84234007014,2348.0579662164355,32.061731
GOOG,2025-03-01 10:43:40,2025-03-01 11:03:30,7.0,334.3811098138855,3377.652127878687,-25.04682
GOOG,2025-03-01 10:44:00,2025-03-01 11:03:30,62.0,2545.573877241754,920.171292997786,43.148263
GOOG,2025-03-01 10:44:50,2025-03-01 11:05:00,188.0,2831.3019622895845,468.89059923784095,-12.092167
GOOG,2025-03-01 10:45:10,2025-03-01 11:05:10,146.0,2754.1255555126404,2814.576194752982,37.452576
GOOG,2025-03-01 10:45:40,2025-03-01 11:06:10,157.0,3000.5264578502506,1067.937043605236,-385.609117
GOOG,2025-03-01 10:46:00,2025-03-01 11:06:40,154.0,1396.6655460301167,511.8672396584869,-585.998569
GOOG,2025-03-01 10:46:00,2025-03-01 11:07:30,193.0,975.1062218319267,456.00884462098577,24.966222
GOOG,2025-03-01 10:46:40,2025-03-01 11:07:40,17.0,2137.8413523611785,706.3632541386637,53.449346
GOOG,2025-03-01 10:47:00,2025-03-01 11:08:10,181.0,1074.6282591737952,2181.4294963046764,-246.465271
GOOG,2025-03-01 10:48:40,2025-03-01 11:10:20,149.0,2830.124129275119,2154.453227101976,186.032155
GOOG,2025-03-01 10:49:00,2025-03-01 11:10:30,196.0,224.7761188845895,627.9031322315482,-51.161276
GOOG,2025-03-01 10:49:50,2025-03-01 11:12:10,24.0,515.6724251684361,1121.58524124362,23.38292
GOOG,2025-03-01 10:50:30,2025-03-01 11:12:20,178.0,2566.7002108309416,531.1068651242896,71.773585
GOOG,2025-03-01 10:51:10,2025-03-01 11:12:20,145.0,2807.6260409733973,1445.15851623944,-199.010204
GOOG,2025-03-01 10:52:00,2025-03-01 11:13:00,177.0,1070.3931526299807,519.6338917986005,-269.394943
GOOG,2025-03-01 10:52:40,2025-03-01 11:13:10,6.0,515.1618140434441,1881.9116615550367,3.17644
GOOG,2025-03-01 10:53:00,2025-03-01 11:15:10,6.0,455.879485959111,1804.1370948369577,2.978897
GOOG,2025-03-01 10:54:00,2025-03-01 11:17:00,181.0,1446.531000405843,3101.861796506845,-701.356166
GOOG,2025-03-01 10:55:10,2025-03-01 11:17:30,11.0,703.2191749872477,788.1711416060145,-1.882561
GOOG,2025-03-01 10:55:40,2025-03-01 11:17:40,94.0,2153.204689149435,48.71938115774848,-123.132429
GOOG,2025-03-01 10:56:00,2025-03-01 11:18:20,3.0,503.7322969089925,2554.504532826284,-9.645637
GOOG,2025-03-01 10:57:00,2025-03-01 11:18:20,105.0,3105.7366924528324,555.2821194878949,-196.30226
GOOG,2025-03-01 10:58:20,2025-03-01 11:18:40,135.0,1506.0600081120908,2202.177273432483,-360.311906
GOOG,2025-03-01 10:59:10,2025-03-01 11:19:40,124.0,628.164159151588,914.635523130448,-6.379047
GOOG,2025-03-01 10:59:50,2025-03-01 11:21:00,46.0,50.02930062042763,2930.456942883813,-73.140614
GOOG,2025-03-01 11:01:00,2025-03-01 11:23:00,34.0,2814.319670261092,2136.3659461186053,-50.163812
GOOG,2025-03-01 11:01:00,2025-03-01 11:23:00,15.0,1593.716226234393,1506.477704640264,6.265448
GOOG,2025-03-01 11:03:00,2025-03-01 11:23:20,104.0,1881.382254888236,1603.151711507865,84.359659
GOOG,2025-03-01 11:04:00,2025-03-01 11:23:30,127.0,2192.835402662278,849.6437797520726,254.627346
GOOG,2025-03-01 11:04:20,2025-03-01 11:23:50,61.0,1120.6109529106604,2627.1473777513534,19.450671
GOOG,2025-03-01 11:05:00,2025-03-01 11:24:30,6.0,2182.7911828827264,1927.853024326084,15.386513
GOOG,2025-03-01 11:06:00,2025-03-01 11:24:50,7.0,661.0268636126954,496.381108299104,3.10605
GOOG,2025-03-01 11:07:00,2025-03-01 11:28:30,98.0,1602.3405609439324,1854.8186199105555,254.359199
GOOG,2025-03-01 11:08:10,2025-03-01 11:31:00,192.0,1803.6406120513448,2838.886618585839,-256.327338
GOOG,2025-03-01 11:09:00,2025-03-01 11:32:10,87.0,1970.3868569757333,1220.3969739305635,-68.203264
GOOG,2025-03-01 11:10:00,2025-03-01 11:32:50,150.0,521.1558971263864,2999.826490484036,364.364352
GOOG,2025-03-01 11:10:10,2025-03-01 11:33:40,166.0,788.3422834884777,1371.776298700861,-0.420743
GOOG,2025-03-01 11:12:00,2025-03-01 11:34:10,32.0,720.443274996465,1738.167987328657,-21.020585
GOOG,2025-03-01 11:12:10,2025-03-01 11:35:30,144.0,1603.2033605259287,2152.686329597434,405.570801
GOOG,2025-03-01 11:12:20,2025-03-01 11:36:00,22.0,925.8055925685344,1593.8650906216008,3.275017
GOOG,2025-03-01 11:14:00,2025-03-01 11:36:00,59.0,56.92430814446045,1088.8506445338885,-43.250064
GOOG,2025-03-01 11:14:40,2025-03-01 11:36:20,19.0,697.8187369990673,2767.447294357341,4.653793
GOOG,2025-03-01 11:16:00,2025-03-01 11:37:30,74.0,2204.84625051322,752.5897706466178,-92.303575
GOOG,2025-03-01 11:16:30,2025-03-01 11:38:40,187.0,847.6388400237182,661.5672019686701,101.043273
GOOG,2025-03-01 11:16:50,2025-03-01 11:39:00,129.0,914.6869670594228,2464.904007191658,359.537463
GOOG,2025-03-01 11:17:00,2025-03-01 11:39:20,58.0,2557.7197450733315,2192.394838524318,-25.55272
GOOG,2025-03-01 11:17:10,2025-03-01 11:39:20,173.0,94.92658515487764,2566.279949334472,87.533702
GOOG,2025-03-01 11:17:30,2025-03-01 11:39:40,40.0,1925.2886055719864,721.615102647893,46.873106
GOOG,2025-03-01 11:17:50,2025-03-01 11:41:50,184.0,2882.681669284707,94.5367807149862,-71.724017
GOOG,2025-03-01 11:18:20,2025-03-01 11:45:40,99.0,2932.046956229983,1241.408900140556,100.369499
GOOG,2025-03-01 11:19:00,2025-03-01 11:46:30,78.0,2767.2023578898425,1152.2814351145337,-132.398407
GOOG,2025-03-01 11:19:20,2025-03-01 11:47:00,19.0,270.3769762975568,2881.466629748278,-23.085751
GOOG,2025-03-01 11:20:00,2025-03-01 11:50:00,109.0,2462.1168950766705,895.3189506813109,10.905201
GOOG,2025-03-01 11:21:00,2025-03-01 11:51:20,86.0,2626.828514297182,1604.4649276594116,108.494773
GOOG,2025-03-01 11:22:30,2025-03-01 11:54:10,169.0,1738.82488062304,2336.587778748664,-155.183535
GOOG,2025-03-01 11:23:00,2025-03-01 11:55:00,79.0,1322.8890043002034,2385.554850859405,-206.912177
GOOG,2025-03-01 11:23:00,2025-03-01 11:55:10,19.0,2149.8698657038617,2294.792355835322,-50.049064
GOOG,2025-03-01 11:23:20,2025-03-01 11:55:30,85.0,495.93738687906045,1634.6878795240643,183.479061
GOOG,2025-03-01 11:24:30,2025-03-01 11:56:30,51.0,2297.426517098529,271.85372521787286,75.314195
GOOG,2025-03-01 11:27:30,2025-03-01 11:57:40,9.0,895.2189029636359,2811.591315219555,35.687468
GOOG,2025-03-01 11:29:00,2025-03-01 11:58:50,101.0,704.1364275775765,3151.0127468404385,-8.624903
GOOG,2025-03-01 11:29:20,2025-03-01 11:58:50,10.0,2634.761121074263,2634.962533626238,2.014126
GOOG,2025-03-01 11:30:30,2025-03-01 11:58:50,149.0,753.8371162485837,2944.3891867812085,18.499254
GOOG,2025-03-01 11:31:00,2025-03-01 11:59:00,52.0,2565.773974177677,644.6373408899991,104.88418
GOOG,2025-03-01 11:31:10,2025-03-01 12:00:10,132.0,1221.1809194988807,2877.1433452707383,-91.652016
GOOG,2025-03-01 11:32:40,2025-03-01 12:00:50,13.0,1089.5836964620685,921.9700649525704,-49.861859
GOOG,2025-03-01 11:34:50,2025-03-01 12:02:10,31.0,1153.9788505825245,625.0189148867479,-55.298688
GOOG,2025-03-01 11:39:40,2025-03-01 12:04:30,108.0,2944.2650307160416,2626.8439209007865,131.280129
GOOG,2025-03-01 11:40:00,2025-03-01 12:04:50,118.0,2950.659503383889,703.0754722657082,-125.192727
GOOG,2025-03-01 11:41:20,2025-03-01 12:05:30,108.0,3049.251669900434,1338.10168422622,17.060648
GOOG,2025-03-01 11:43:20,2025-03-01 12:07:00,182.0,2241.417853475092,3016.7640524597514,-250.60644
GOOG,2025-03-01 11:44:00,2025-03-01 12:07:30,73.0,2877.83767872238,2702.218864335126,-98.29031
GOOG,2025-03-01 11:45:50,2025-03-01 12:08:30,52.0,1632.5293023383963,118.75193248005448,-103.748093
GOOG,2025-03-01 11:49:00,2025-03-01 12:10:30,60.0,2388.1739923395767,2777.3367936947684,67.25457
GOOG,2025-03-01 11:49:20,2025-03-01 12:10:30,106.0,1337.943715262165,892.5678956124185,75.264544
GOOG,2025-03-01 11:49:40,2025-03-01 12:11:00,64.0,1579.3394641176449,1365.6804424141187,-243.130272
GOOG,2025-03-01 11:51:00,2025-03-01 12:11:30,149.0,626.802743533252,277.4304720077963,140.85749
GOOG,2025-03-01 11:51:00,2025-03-01 12:12:30,12.0,2337.50602451865,1146.6009081652692,41.41631
GOOG,2025-03-01 11:52:00,2025-03-01 12:12:30,36.0,642.6203374249766,1162.4857461475465,52.685036
GOOG,2025-03-01 11:53:10,2025-03-01 12:13:20,106.0,120.7470881231122,2299.259727842089,-197.492338
GOOG,2025-03-01 11:53:30,2025-03-01 12:13:20,75.0,891.857852742747,3023.0574639521647,-222.512776
GOOG,2025-03-01 11:56:40,2025-03-01 12:13:40,109.0,314.6527339103363,700.3718312932717,278.287278
GOOG,2025-03-01 11:57:00,2025-03-01 12:13:40,63.0,1369.4793529173749,916.6146762365518,-13.080295
GOOG,2025-03-01 11:58:00,2025-03-01 12:14:40,108.0,2748.767043737404,312.5838607734668,-223.438299
GOOG,2025-03-01 11:59:30,2025-03-01 12:16:00,142.0,2562.9591463431025,2751.790501939269,429.331065
GOOG,2025-03-01 12:00:00,2025-03-01 12:17:50,42.0,1161.0222729243849,1323.6128548387155,30.401723
GOOG,2025-03-01 12:01:00,2025-03-01 12:19:40,7.0,2301.12286310164,307.4611010457194,17.936716
GOOG,2025-03-01 12:01:10,2025-03-01 12:20:00,103.0,2625.628364153192,2950.8271398630923,17.266557
GOOG,2025-03-01 12:02:00,2025-03-01 12:21:50,11.0,3026.0243009692595,675.6104821277936,-27.746761
GOOG,2025-03-01 12:02:40,2025-03-01 12:22:20,139.0,2703.565306940198,1968.180814907108,-306.639848
GOOG,2025-03-01 12:03:50,2025-03-01 12:22:30,33.0,2776.21588419743,287.7900982619008,-34.151172
GOOG,2025-03-01 12:05:00,2025-03-01 12:23:30,73.0,568.5275463713335,1691.9036792278823,271.360539
GOOG,2025-03-01 12:06:00,2025-03-01 12:24:10,160.0,3018.1410109206613,3134.91333642294,-69.195532
GOOG,2025-03-01 12:07:30,2025-03-01 12:24:10,53.0,1143.1495490294976,420.166662322112,25.463736
GOOG,2025-03-01 12:08:00,2025-03-01 12:28:10,46.0,727.9604963873197,3463.033316142461,-172.963697
GOOG,2025-03-01 12:10:00,2025-03-01 12:29:00,88.0,2028.2341630318103,3402.575030159567,56.779377
